,country_id,year,gdp,population,co2,coal_co2,flaring_co2,gas_co2,methane,nitrous_oxide,oil_co2,sta
264,9,2012,26403463168.0,1156556.0,7.264,0.001,0.0,0.001,0.69,0.38,6.735,1.12
265,9,2013,24831176704.0,1166972.0,6.584,0.001,0.0,0.001,0.69,0.34,5.817,1.08
266,9,2014,24451190784.0,1176997.0,6.952,0.009,0.0,0.0,0.7,0.34,5.957,1.49
267,9,2015,24862126080.0,1187286.0,6.973,0.015,0.0,0.0,0.71,0.35,6.07,0.84
268,9,2016,25590757376.0,1197889.0,7.375,0.002,0.0,0.0,0.73,0.35,6.477,1.37
269,9,2017,26706794496.0,1208527.0,7.525,0.012,0.0,0.0,0.74,0.36,6.574,0.79
270,10,1990,146168283136.0,10301190.0,164.211,123.419,0.458,12.564,23.66,8.02,22.498,1.12
271,10,1991,130869280768.0,10303359.0,148.879,112.711,0.398,12.294,22.16,6.11,19.794,0.04
272,10,1992,131887431680.0,10310956.0,145.711,105.791,0.396,14.721,20.66,5.95,21.186,1.19
273,10,1993,133712371712.0,10318915.0,140.129,100.747,0.378,15.317,19.72,5.37,20.387,0.3
274,10,1994,139362828288.0,10321309.0,132.673,94.922,0.368,14.225,18.52,5.55,19.805,1.44
275,10,1995,149915926528.0,10311702.0,131.627,94.834,0.362,15.63,17.99,5.53,17.671,0.57
276,10,1996,158347427840.0,10295653.0,135.004,95.219,0.35,18.041,17.76,5.75,18.033,-0.79
277,10,1997,159287115776.0,10279042.0,130.834,90.923,0.345,18.435,17.4,5.49,17.603,0.52
278,10,1998,160811499520.0,10263837.0,125.427,83.666,0.34,18.424,16.71,5.41,19.308,0.81
279,10,1999,165213880320.0,10249145.0,116.57,75.616,0.314,18.475,15.86,5.13,18.525,1.08
280,10,2000,174508441600.0,10234712.0,127.156,86.836,0.322,18.134,14.98,5.53,18.116,1.76
281,10,2001,182134898688.0,10230273.0,127.03,84.798,0.332,19.3,14.68,5.87,19.173,0.76
282,10,2002,187506016256.0,10238170.0,123.947,82.676,0.334,18.539,14.14,4.9,19.234,1.44
283,10,2003,196738662400.0,10248039.0,127.479,83.968,0.323,18.974,14.07,4.99,20.969,1.03
284,10,2004,209118199808.0,10261003.0,128.248,83.408,0.314,19.12,13.65,5.19,21.998,0.65
285,10,2005,225438384128.0,10280122.0,125.689,80.603,0.314,18.759,14.04,5.09,22.602,0.55
286,10,2006,244024344576.0,10304822.0,126.566,81.884,0.336,18.415,14.29,4.96,22.408,1.15
287,10,2007,260810031104.0,10337831.0,128.37,83.626,0.303,17.459,13.82,4.99,23.074,1.75
288,10,2008,271304294400.0,10378586.0,122.912,78.658,0.298,17.298,13.92,4.92,22.888,1.58
289,10,2009,261474025472.0,10421515.0,115.013,73.286,0.259,16.315,13.59,4.69,22.013,1.11
290,10,2010,270895333376.0,10464750.0,117.482,74.553,0.267,18.398,13.82,4.55,21.154,-0.05
291,10,2011,279860772864.0,10496379.0,115.186,73.744,0.262,16.825,13.77,4.71,20.917,1.31
292,10,2012,277620523008.0,10511065.0,111.281,70.749,0.266,16.624,13.62,5.14,20.433,1.12
293,10,2013,276285980672.0,10514547.0,106.711,66.849,0.201,16.826,12.82,4.99,19.786,0.88
294,10,2015,296649588736.0,10523801.0,104.996,64.296,0.192,15.909,12.76,5.55,21.35,1.93
295,10,2016,303850717184.0,10527584.0,106.656,64.709,0.159,17.009,12.47,5.58,21.391,1.48
296,10,2017,317076144128.0,10531315.0,107.748,64.286,0.127,17.714,12.49,5.28,22.163,1.43
297,11,1990,151205740544.0,5144626.0,53.585,24.005,0.341,4.35,9.43,7.3,23.187,-0.2
298,11,1991,154193559552.0,5158325.0,64.2,32.57,0.65,4.917,9.66,7.17,24.287,0.57
299,11,1992,158107713536.0,5175466.0,58.391,27.133,0.677,5.167,9.69,6.7,23.621,-0.72
300,11,1993,159029510144.0,5193776.0,60.637,28.451,0.582,5.851,9.84,6.74,23.998,-0.26
301,11,1994,168468807680.0,5213801.0,64.698,30.578,0.575,6.546,9.69,6.64,25.165,-0.33
302,11,1995,174565621760.0,5235205.0,61.614,25.6,0.454,7.574,9.65,6.64,26.024,-0.15
303,11,1996,180657864704.0,5256002.0,74.869,35.137,0.498,8.909,9.73,6.59,28.364,0.79
304,11,1997,187612758016.0,5277385.0,65.469,26.15,0.697,9.375,9.76,6.58,27.142,0.22
305,11,1998,192868466688.0,5298991.0,61.238,22.219,0.523,10.186,9.74,6.4,26.393,0.61
306,11,1999,199692681216.0,5319856.0,58.652,18.672,1.106,10.711,9.72,6.44,26.258,0.76
307,11,2000,208358719488.0,5340662.0,54.306,15.657,0.723,10.64,9.93,6.44,25.366,1.07
308,11,2001,211275268096.0,5360753.0,55.896,16.558,0.77,11.105,10.13,6.26,25.608,1.41
309,11,2002,213475426304.0,5378700.0,55.554,16.537,0.674,11.096,9.98,6.1,25.32,1.18
310,11,2004,222551113728.0,5415583.0,55.1,17.281,0.752,11.154,9.86,5.54,24.072,1.65
311,11,2005,229050957824.0,5436314.0,51.535,14.602,0.548,10.69,9.72,5.43,23.886,1.73
312,11,2006,239379202048.0,5457863.0,59.488,22.006,0.531,10.882,9.55,5.38,24.231,1.11
313,11,2007,242933465088.0,5479722.0,54.709,18.422,0.543,9.738,9.48,5.35,24.169,1.19
314,11,2008,243073646592.0,5502752.0,51.256,16.134,0.387,9.826,9.23,5.36,23.317,1.33
315,11,2011,242738380800.0,5576016.0,44.248,12.915,0.252,8.983,8.73,4.97,20.915,0.29
316,11,2013,245558509568.0,5625393.0,41.773,12.755,0.244,7.94,8.35,4.91,19.574,1.02
317,11,2015,253683007488.0,5677795.0,35.228,7.242,0.247,6.911,8.2,5.26,19.582,1.49
318,11,2017,262051119104.0,5737286.0,34.78,6.253,0.241,6.682,8.08,5.25,20.029,1.73
319,12,1990,27066095616.0,1570676.0,36.922,24.433,0.0,2.721,2.3,1.94,9.142,1.4
320,12,1991,23969413120.0,1565621.0,34.139,22.531,0.0,2.761,2.28,1.82,8.213,0.96
321,12,1992,20260763648.0,1540386.0,24.423,17.796,0.0,1.607,2.31,1.57,4.638,1.11
322,12,1993,18240808960.0,1504446.0,19.44,13.589,0.0,0.803,2.09,1.43,4.799,0.05
323,12,1994,17654292480.0,1475730.0,20.046,14.118,0.0,1.119,1.79,1.3,4.46,0.18
324,12,1995,18507421696.0,1452777.0,18.066,12.915,0.0,1.289,1.73,1.23,3.494,0.78
325,12,1996,19179796480.0,1434670.0,19.042,13.448,0.0,1.422,1.67,1.2,3.791,-0.54
326,12,1997,21099665408.0,1421491.0,18.685,13.191,0.0,1.393,1.63,1.19,3.681,0.52
327,12,1998,21616367616.0,1411151.0,16.942,11.499,0.0,1.334,1.57,1.22,3.647,0.21
328,12,1999,21088651264.0,1403494.0,15.955,10.92,0.0,1.296,1.52,1.2,3.326,1.36
329,12,2000,22945026048.0,1396881.0,15.5,10.849,0.0,1.503,1.47,1.22,2.729,1.58
330,12,2001,24006164480.0,1388000.0,15.9,10.679,0.0,1.611,1.45,1.2,3.182,1.02
331,12,2002,25057701888.0,1379241.0,15.383,10.381,0.0,1.36,1.44,1.19,3.232,1.21
332,12,2003,26485059584.0,1370663.0,17.279,12.168,0.0,1.547,1.4,1.23,3.174,0.53
333,12,2004,27701385216.0,1362489.0,17.342,12.012,0.0,1.742,1.41,1.25,3.174,0.77
334,12,2005,29813616640.0,1354665.0,17.11,11.743,0.0,1.741,1.35,1.23,3.205,1.06
335,12,2006,32350019584.0,1346711.0,16.454,11.044,0.0,1.729,1.34,1.23,3.215,1.37
336,12,2007,34297835520.0,1340576.0,19.966,14.257,0.0,1.737,1.33,1.28,3.322,1.62
337,12,2009,26784890880.0,1334557.0,14.441,10.02,0.0,1.224,1.27,1.28,2.914,0.94
338,12,2010,26952075264.0,1331535.0,19.003,14.26,0.0,1.328,1.29,1.31,3.066,0.26
339,12,2011,28535476224.0,1327435.0,18.984,14.181,0.0,1.19,1.23,1.32,3.156,1.42
340,12,2012,29763610624.0,1322682.0,17.795,12.602,0.0,1.275,1.23,1.35,3.242,0.72
341,12,2013,30185959424.0,1317985.0,19.698,14.532,0.0,1.212,1.2,1.37,3.253,1.25
342,12,2014,31037874176.0,1314531.0,18.86,14.072,0.0,1.022,1.19,1.4,3.294,1.58
343,12,2016,31962619904.0,1315928.0,17.559,12.753,0.0,1.052,1.1,1.36,3.504,1.44
344,12,2017,33800136704.0,1317550.0,18.762,13.877,0.0,0.923,1.11,1.4,3.572,0.99
345,13,1990,134055206912.0,4986551.0,56.914,22.132,0.111,5.153,8.55,6.5,27.658,1.36
346,13,1991,126220410880.0,5013856.0,55.189,21.388,0.103,5.384,8.46,5.92,26.808,0.78
347,13,1992,122115850240.0,5042120.0,54.265,20.678,0.11,5.575,8.4,5.74,26.654,1.09
348,13,1993,121309724672.0,5066609.0,56.313,23.401,0.157,5.822,8.37,5.83,25.604,0.26
349,13,1994,126178762752.0,5088491.0,61.733,27.593,0.066,6.295,8.3,6.02,26.407,0.31
350,13,1995,131584983040.0,5107942.0,58.116,24.657,0.075,6.509,8.08,6.0,25.591,0.81
351,13,1996,136504623104.0,5124717.0,64.033,29.757,0.065,6.789,7.98,6.0,26.031,0.18
352,13,1997,145148297216.0,5139944.0,62.696,28.497,0.103,6.646,7.86,6.04,26.015,0.7
353,13,1998,153137954816.0,5153548.0,59.351,23.718,0.064,7.591,7.62,5.89,26.571,-0.27
354,13,1999,160061980672.0,5165500.0,58.867,23.036,0.055,7.571,7.42,5.9,26.722,0.82
355,13,2000,169209069568.0,5176208.0,57.01,21.985,0.058,7.716,7.09,5.96,25.82,1.92
356,13,2001,173703233536.0,5188007.0,62.514,26.125,0.053,8.39,6.93,5.86,26.443,0.65
357,13,2002,176750428160.0,5200588.0,65.041,28.305,0.062,8.34,6.68,6.05,26.805,0.81
358,13,2003,180407926784.0,5212991.0,72.654,35.015,0.056,9.23,6.44,6.07,26.923,0.93
359,13,2004,187631845376.0,5228143.0,68.939,31.638,0.055,8.869,6.21,6.23,26.911,1.15
360,13,2005,192989478912.0,5246070.0,57.047,21.034,0.07,8.122,5.92,6.44,26.356,1.66
361,13,2006,200964489216.0,5266249.0,68.371,31.584,0.058,8.687,6.01,6.12,26.451,1.5
362,13,2007,211541000192.0,5288694.0,66.76,30.347,0.081,8.118,5.82,6.31,26.644,1.54
363,13,2008,213224882176.0,5313358.0,58.621,23.674,0.097,8.359,5.7,6.64,24.939,1.8
364,13,2009,195736961024.0,5338813.0,55.905,22.894,0.075,7.498,5.58,5.52,24.191,0.96
365,13,2010,201743089664.0,5363279.0,64.081,29.141,0.096,8.273,5.68,5.19,25.127,-0.24
366,13,2012,204128370688.0,5413865.0,51.146,19.592,0.102,6.462,5.47,4.78,23.668,0.46
367,13,2016,204639584256.0,5495217.0,47.182,18.658,0.104,4.207,5.02,4.88,22.863,1.42
368,13,2017,211331219456.0,5508146.0,44.578,17.087,0.147,3.886,4.9,4.91,22.127,0.66
369,14,1990,1636207689728.0,56412896.0,393.423,80.233,4.305,59.116,70.72,61.3,233.957,1.13
370,14,1991,1655610540032.0,56645216.0,418.367,85.819,4.405,66.834,70.63,61.76,246.158,0.1
371,14,1992,1682859229184.0,56864048.0,406.648,77.787,4.403,67.848,70.09,59.66,242.982,0.29
372,14,1993,1673263972352.0,57053728.0,388.08,62.979,4.202,68.076,70.23,59.9,239.877,0.06
373,14,1994,1713239621632.0,57230064.0,381.909,61.698,4.463,67.666,70.24,60.67,234.708,1.2
374,14,1995,1749671477248.0,57420356.0,386.262,62.84,4.344,68.821,70.75,61.5,236.857,0.91
375,14,1996,1774691549184.0,57623180.0,401.373,65.205,4.514,75.977,71.28,63.76,242.579,0.03
376,14,1997,1817073025024.0,57839364.0,393.945,61.184,4.459,75.237,70.47,63.13,240.084,1.22
377,14,1998,1882612563968.0,58080344.0,413.634,71.18,4.377,77.063,70.71,55.95,247.421,0.7
378,14,1999,1950261968896.0,58352208.0,412.183,66.275,4.07,80.855,70.83,51.23,247.829,1.04
379,14,2000,2031949578240.0,58665456.0,406.829,65.575,4.212,84.321,73.13,49.1,239.493,1.04
380,14,2001,2077914824704.0,59014776.0,411.614,56.04,4.174,88.531,73.41,49.85,249.738,0.69
381,14,2002,2107291205632.0,59372784.0,407.79,58.506,3.93,88.013,72.1,47.37,244.198,1.01
382,14,2003,2130783764480.0,59728260.0,412.535,59.125,3.891,91.651,70.98,47.25,244.835,1.47
383,14,2004,2196565655552.0,60108436.0,413.78,58.173,3.917,93.224,70.27,44.7,244.832,0.74
384,14,2005,2238357176320.0,60510080.0,416.166,62.004,3.92,94.933,69.58,43.53,241.881,0.59
385,14,2006,2296438063104.0,60919152.0,406.462,59.449,4.219,92.326,68.88,42.71,236.758,1.39
386,14,2007,2353924145152.0,61329380.0,396.661,61.345,4.515,89.253,69.08,43.79,227.718,0.81
387,14,2008,2361538117632.0,61721004.0,390.778,56.164,4.79,92.28,69.22,41.97,224.451,0.46
388,14,2009,2294314958848.0,62093300.0,371.045,45.186,4.507,90.712,68.02,39.78,219.271,0.97
389,14,2010,2341292736512.0,62444568.0,376.645,49.085,4.108,96.035,67.93,38.69,215.706,-0.04
390,14,2011,2391848255488.0,62775272.0,354.602,41.97,3.878,87.791,65.52,36.74,208.867,1.68
391,14,2012,2395403190272.0,63071412.0,356.913,46.668,3.307,90.609,64.96,37.33,204.876,0.89
392,14,2013,2415696805888.0,63335180.0,358.623,49.417,3.051,91.302,64.85,38.28,203.431,0.41
393,14,2014,2424453726208.0,63588496.0,327.107,39.271,2.958,76.369,63.7,38.54,197.495,1.59
394,14,2015,2453072773120.0,63809768.0,331.58,37.741,2.858,81.391,63.12,39.15,199.148,1.46
395,14,2016,2479389933568.0,63989320.0,334.44,35.794,2.868,89.033,62.2,37.65,196.49,1.0
396,14,2017,2536203354112.0,64144092.0,337.458,39.79,2.816,89.137,61.34,38.66,195.654,1.74
397,15,1990,2015547621376.0,79370192.0,1051.979,569.134,3.84,122.3,100.0,65.35,330.472,1.35
398,15,1991,2140549414912.0,79801984.0,1013.824,504.058,3.619,130.162,97.15,64.27,352.175,0.16
399,15,1992,2206446125056.0,80205024.0,965.542,454.325,3.54,129.384,91.7,64.29,353.961,1.11
400,15,1993,2210102247424.0,80573496.0,955.82,430.79,3.317,136.302,90.18,61.24,360.999,0.12
401,15,1994,2290161025024.0,80882120.0,939.492,418.197,3.22,142.162,88.71,64.69,350.052,1.2
402,15,1995,2356396687360.0,81123264.0,938.614,406.06,3.06,152.984,87.71,62.78,350.353,0.76
403,15,1996,2402605858816.0,81300864.0,958.7,400.627,3.213,169.971,86.48,64.0,360.038,-1.06
404,15,1997,2474738188288.0,81436096.0,930.87,386.879,3.239,162.892,83.49,61.48,352.402,0.68
405,15,1998,2552402542592.0,81524384.0,922.812,377.495,3.168,165.393,80.01,48.79,351.198,0.81
406,15,1999,2632654520320.0,81556968.0,895.352,360.066,3.112,165.642,77.78,45.32,340.728,1.38
407,15,2000,2741356986368.0,81551680.0,899.352,373.473,2.992,166.433,75.2,43.66,331.125,1.55
408,15,2001,2819462529024.0,81514568.0,916.144,376.533,2.969,173.813,73.49,45.32,339.733,0.81
409,15,2002,2851462971392.0,81443424.0,899.45,375.799,2.965,173.623,71.23,45.12,325.002,1.3
410,15,2003,2863394193408.0,81346808.0,900.628,379.537,3.002,174.873,69.06,44.91,320.456,1.07
411,15,2004,2929753849856.0,81266672.0,886.637,375.99,2.928,173.357,66.41,46.23,311.161,0.8
412,15,2005,2983874265088.0,81212168.0,866.303,363.24,2.953,173.43,64.79,44.48,304.818,0.94
413,15,2006,3129394593792.0,81177816.0,877.939,369.596,3.069,178.396,62.93,43.05,304.554,1.41
414,15,2007,3268102848512.0,81183832.0,851.223,379.387,2.988,174.441,61.37,46.72,270.77,1.73
415,15,2008,3340933005312.0,81217488.0,854.508,356.221,2.944,179.834,61.0,44.39,292.853,1.36
416,15,2009,3189039955968.0,81260624.0,789.9,317.905,2.575,167.412,59.1,44.59,281.751,1.03
417,15,2010,3356793241600.0,81325088.0,832.541,343.364,2.581,184.004,58.06,37.56,281.833,-0.36
418,15,2011,3519131418624.0,81423384.0,808.911,344.698,2.673,168.411,56.15,36.02,271.122,1.2
419,15,2012,3536438165504.0,81545568.0,813.693,349.803,2.657,168.062,55.56,36.1,271.559,0.78
420,15,2013,3553715290112.0,81680592.0,831.208,356.89,2.689,170.536,55.31,36.73,280.002,0.45
421,15,2015,3672553029632.0,82073232.0,795.557,341.018,2.374,157.455,52.72,36.74,273.408,1.57
422,15,2016,3735419092992.0,82331432.0,800.34,329.445,2.344,169.468,51.82,36.07,277.784,1.45
423,15,2017,3827498221568.0,82624368.0,785.616,310.763,2.267,171.412,51.41,34.98,279.181,1.47
424,16,1990,161708982272.0,10302255.0,83.438,39.787,0.043,0.858,10.84,7.4,35.975,0.16
425,16,1991,168230944768.0,10391552.0,83.408,38.404,0.043,0.833,10.73,7.17,37.432,-0.5
426,16,1992,170928734208.0,10478389.0,84.976,40.495,0.036,0.413,10.81,7.06,37.255,-0.36
427,16,1993,169706668032.0,10563442.0,84.285,40.164,0.029,0.318,10.91,6.6,37.043,-0.16
428,16,1994,174662615040.0,10647420.0,86.43,42.134,0.026,0.2,11.12,6.73,37.368,0.45
429,16,1995,179928432640.0,10727928.0,86.963,40.427,0.023,0.194,11.19,6.54,39.134,-0.01
430,16,1996,186744569856.0,10803809.0,89.115,39.23,0.025,0.208,11.41,6.84,42.476,-0.34
431,16,1997,196868816896.0,10875274.0,93.802,42.629,0.023,0.428,11.36,6.54,43.466,-0.24
432,16,1998,206380728320.0,10939474.0,98.622,44.556,0.016,1.645,11.71,6.4,45.11,0.11
433,16,1999,214634217472.0,10993861.0,97.935,43.084,0.001,2.848,11.5,6.34,44.716,0.86
434,16,2000,225054588928.0,11038112.0,102.973,45.851,0.014,3.982,11.61,6.41,45.633,0.56
435,16,2001,236462129152.0,11072182.0,105.362,47.02,0.01,3.923,10.81,6.12,46.86,0.8
436,16,2002,247945854976.0,11096620.0,105.001,45.544,0.01,4.24,10.86,6.16,47.894,0.7
437,16,2003,264671526912.0,11110488.0,109.067,45.616,0.007,4.757,10.9,6.19,51.338,0.78
438,16,2004,280566759424.0,11115089.0,109.485,47.094,0.007,5.245,11.08,5.84,49.783,0.25
439,16,2005,284786819072.0,11113450.0,113.889,46.604,0.006,5.385,11.07,5.68,53.968,0.28
440,16,2006,303593193472.0,11106097.0,112.42,42.794,0.006,6.284,11.14,5.37,55.7,0.18
441,16,2007,316350857216.0,11091491.0,114.546,45.193,0.005,7.808,11.17,5.28,54.069,0.58
442,16,2008,318127308800.0,11073621.0,111.08,43.285,0.004,8.109,11.04,5.42,52.725,0.25
443,16,2009,307180732416.0,11055503.0,104.32,42.243,0.004,6.623,10.7,4.96,50.128,0.52
444,16,2010,292966531072.0,11033784.0,97.354,41.26,0.006,7.166,10.87,5.35,44.002,1.0
445,16,2011,268611518464.0,11004730.0,94.505,42.08,0.005,8.811,10.73,5.91,40.501,0.81
446,16,2012,248992874496.0,10963633.0,91.393,43.257,0.005,8.094,10.59,5.1,36.298,1.16
447,16,2013,240930471936.0,10914501.0,81.713,37.291,0.004,7.336,10.21,4.8,32.913,0.88
448,16,2014,241776394240.0,10862972.0,78.64,35.227,0.004,5.559,10.09,4.67,33.49,0.88
449,16,2015,241242128384.0,10806644.0,74.928,29.949,0.004,6.035,9.93,4.49,34.984,1.01
450,16,2016,241653891072.0,10749742.0,71.364,23.594,0.009,7.912,9.61,4.48,35.577,1.09
451,16,2017,245290991616.0,10692230.0,74.845,26.019,0.008,9.536,9.66,4.53,35.035,0.72
452,17,1990,106788855808.0,10375989.0,73.226,26.417,0.485,20.406,11.64,9.65,22.814,0.96
453,17,1991,95995723776.0,10374750.0,69.656,25.086,0.46,20.46,11.57,7.58,21.556,-0.19
454,17,1992,94900822016.0,10370067.0,62.085,20.644,0.44,17.576,10.43,5.5,21.705,1.29
455,17,1993,96248037376.0,10357423.0,63.389,20.555,0.397,19.11,9.86,6.14,21.464,0.39
456,17,1994,101057019904.0,10342435.0,61.787,18.683,0.487,19.412,9.42,6.88,21.157,1.72
457,17,1995,104661049344.0,10327171.0,61.391,18.389,0.264,20.911,8.8,6.12,19.759,0.57
458,17,1996,106794262528.0,10308272.0,63.025,18.875,0.259,23.529,8.97,7.14,18.46,-0.66
459,17,1997,112578945024.0,10286223.0,61.624,18.318,0.211,22.436,8.85,7.02,18.685,0.28
460,17,1998,119714947072.0,10260965.0,61.164,17.183,0.186,22.465,8.71,6.62,19.297,0.87
461,17,1999,126067187712.0,10230263.0,61.664,17.561,0.167,22.759,8.78,6.6,19.154,0.92
462,17,2001,141920337920.0,10177955.0,59.968,15.9,0.144,24.647,8.66,7.46,17.238,0.77
463,17,2002,151325425664.0,10148404.0,59.005,15.629,0.14,24.844,8.73,6.37,16.294,1.58
464,17,2003,160317177856.0,10118060.0,61.756,16.162,0.146,27.227,8.87,6.28,16.056,1.1
465,17,2004,171776475136.0,10094499.0,60.13,15.477,0.118,26.815,8.45,7.24,15.602,0.56
466,17,2005,182948364288.0,10073533.0,60.276,13.598,0.113,28.025,8.38,6.94,16.403,0.26
467,17,2006,193865269248.0,10057063.0,59.633,13.617,0.117,26.512,8.25,6.73,17.165,0.92
468,17,2007,198699892736.0,10041171.0,58.554,13.572,0.104,25.106,8.14,6.2,17.531,1.85
469,17,2008,204543000576.0,10023508.0,57.248,13.064,0.18,24.617,8.04,5.68,17.239,1.76
470,17,2009,195011821568.0,10008581.0,51.464,11.189,0.18,21.364,8.02,5.15,17.165,1.41
471,17,2010,200323055616.0,9986832.0,52.069,11.672,0.188,22.918,7.98,5.0,15.972,0.35
472,17,2011,207957688320.0,9953247.0,50.191,11.955,0.187,21.875,7.8,5.29,15.029,1.31
473,17,2012,204625346560.0,9922133.0,46.757,11.456,0.15,19.572,7.66,5.16,14.345,1.54
474,17,2013,208958734336.0,9894637.0,43.612,10.166,0.151,18.385,7.48,5.55,13.847,1.21
475,17,2016,228414177280.0,9815106.0,47.113,9.769,0.137,19.365,7.23,5.54,16.572,1.47
476,17,2017,238288093184.0,9788940.0,49.515,10.048,0.143,20.486,7.16,5.57,17.473,1.43
477,18,1990,66087473152.0,3485370.0,32.944,14.659,0.0,4.414,15.47,10.03,12.4,0.66
478,18,1991,67936149504.0,3504806.0,33.674,14.367,0.0,4.547,15.73,9.78,13.453,0.09
479,18,1992,71167893504.0,3528370.0,33.495,13.765,0.0,4.517,15.78,9.85,14.025,0.14
480,18,1993,73646604288.0,3545700.0,33.716,13.196,0.0,5.221,15.91,10.18,13.992,0.01
481,18,1994,78875959296.0,3559396.0,34.838,12.557,0.0,5.152,15.94,10.37,15.778,0.06
482,18,1995,87428767744.0,3579486.0,35.853,12.668,0.0,5.527,16.0,10.35,16.078,0.85
483,18,1996,96464093184.0,3606725.0,37.469,13.074,0.0,6.178,15.98,10.22,16.535,0.18
484,18,1997,108048252928.0,3640157.0,38.805,12.21,0.0,6.592,15.99,10.31,18.195,0.88
485,18,1998,118272466944.0,3678670.0,40.709,11.893,0.0,6.721,16.43,10.75,20.502,0.73
486,18,1999,132615405568.0,3719918.0,42.44,10.289,0.038,7.19,16.49,10.72,23.186,0.74
487,18,2000,147422871552.0,3768954.0,45.249,11.107,0.0,8.209,16.97,10.61,23.658,0.29
488,18,2001,158125555712.0,3829019.0,47.608,11.659,0.056,8.601,17.06,10.38,24.844,0.38
489,18,2002,168846213120.0,3894256.0,46.082,11.315,0.0,8.633,16.97,10.68,23.797,0.68
490,18,2003,177045291008.0,3958706.0,45.684,10.843,0.0,8.84,17.54,10.07,23.272,0.78
491,18,2004,191105269760.0,4031961.0,46.167,10.207,0.0,8.756,16.6,9.76,24.456,0.67
492,18,2005,204428607488.0,4121220.0,48.157,11.16,0.0,8.4,16.12,9.51,25.777,0.73
493,18,2006,218886733824.0,4234809.0,47.605,10.021,0.0,9.429,16.09,9.35,25.361,0.88
494,18,2007,229784272896.0,4359841.0,47.664,9.671,0.0,10.208,15.43,9.18,24.829,1.07
495,18,2008,222239932416.0,4452393.0,47.363,9.644,0.0,10.771,15.2,9.14,24.384,0.34
496,18,2009,214513696768.0,4499797.0,42.179,8.605,0.0,10.382,14.91,9.39,21.4,0.4
497,18,2010,221367779328.0,4524581.0,41.794,8.427,0.0,11.365,14.42,8.94,20.274,-0.26
498,18,2011,223963938816.0,4544504.0,38.056,8.311,0.0,9.85,14.43,8.82,18.367,0.31
499,18,2012,221943971840.0,4564550.0,38.227,9.622,0.0,9.523,14.87,9.32,17.461,0.13
500,18,2013,225008336896.0,4588830.0,37.282,8.739,0.0,9.067,15.27,9.26,17.659,0.05
501,18,2014,244831715328.0,4622165.0,36.853,8.647,0.0,8.796,15.62,9.21,17.368,0.68
502,18,2015,254793482240.0,4665764.0,38.718,9.351,0.0,8.888,15.9,9.33,18.247,0.13
503,18,2016,268695470080.0,4715791.0,40.37,9.205,0.001,9.91,16.53,9.38,18.85,0.43
504,18,2017,290581577728.0,4771860.0,39.078,7.87,0.005,10.152,16.8,9.73,18.679,0.8
505,19,1990,1475485237248.0,56756560.0,439.55,69.58,4.048,88.992,48.74,26.43,256.164,0.57
506,19,1991,1508723261440.0,56794488.0,439.094,65.966,3.98,94.755,47.79,26.56,253.653,-0.08
507,19,1992,1531922481152.0,56833184.0,439.315,58.065,3.956,94.458,47.87,25.98,261.299,0.47
508,19,1993,1529549684736.0,56869456.0,431.605,52.079,4.18,96.872,47.62,25.77,259.336,0.45
509,19,1994,1573413584896.0,56883820.0,425.797,54.772,4.07,92.794,48.09,25.07,255.512,0.97
510,19,1995,1630198169600.0,56885124.0,449.826,58.417,4.002,102.913,48.34,25.84,264.199,0.12
511,19,1996,1662791450624.0,56898972.0,444.029,53.524,3.85,106.19,49.2,26.1,261.84,-0.03
512,19,1997,1705185902592.0,56925808.0,449.754,54.146,4.013,109.923,49.69,25.75,262.769,0.63
513,19,1998,1744897703936.0,56938736.0,461.946,54.867,3.887,118.555,49.44,26.15,265.487,0.52
514,19,1999,1784528371712.0,56945064.0,466.425,53.94,3.109,129.051,49.67,26.4,260.378,0.49
515,19,2000,1863750516736.0,56966400.0,470.487,56.032,3.262,134.813,50.9,26.7,255.585,0.87
516,19,2001,1910079750144.0,56994992.0,470.568,59.024,3.071,135.107,49.37,25.55,251.785,0.74
517,19,2002,1928259829760.0,57107576.0,477.999,60.016,2.843,135.865,50.18,26.31,257.671,0.73
518,19,2003,1944748163072.0,57425176.0,495.962,65.126,3.384,149.024,50.21,25.69,255.947,1.08
519,19,2004,1989364940800.0,57860664.0,501.563,72.217,2.646,154.662,49.5,27.02,248.798,0.56
520,19,2005,2022361923584.0,58199876.0,502.255,71.265,2.557,165.66,49.76,25.7,239.412,0.26
521,19,2006,2077408362496.0,58429904.0,496.847,70.787,2.591,162.585,49.21,20.67,237.471,0.87
522,19,2007,2122822582272.0,58778480.0,490.566,70.675,2.526,163.512,49.3,20.12,230.016,0.95
523,19,2008,2115287121920.0,59224228.0,478.869,68.139,2.596,167.142,49.35,18.66,219.441,0.85
524,19,2009,2013344956416.0,59562844.0,424.694,52.388,2.232,154.034,48.74,17.37,198.742,0.81
525,19,2010,2061694140416.0,59822452.0,436.117,58.218,2.377,164.347,48.99,16.82,193.788,0.22
526,19,2011,2088117207040.0,60025952.0,424.256,65.439,2.615,153.0,46.59,16.28,186.435,1.24
527,19,2012,2029244776448.0,60190152.0,403.697,66.959,2.528,147.714,47.28,16.75,172.68,1.36
528,19,2013,1994213294080.0,60312600.0,369.68,57.782,2.702,137.701,45.13,16.57,159.183,0.82
529,19,2014,1996478611456.0,60322792.0,349.39,55.837,2.501,121.589,44.08,16.2,157.836,1.22
